event_id,timestamp,client_age,client_income,client_family,client_education,client_experience,client_securities_account,client_cd_account,client_online,client_credit_card,passed_suitability,suitability_block_reason,arm_shown,offer_shown,decision_type,converted,immediate_reward,delayed_reward_available
834,2024-02-11T12:12:00,59,91,2,2,33,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
835,2024-02-11T16:10:00,65,23,1,3,35,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
836,2024-02-11T11:33:00,54,45,4,2,30,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
837,2024-02-11T20:37:00,53,132,2,1,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
838,2024-02-11T21:03:00,34,22,3,3,10,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
839,2024-02-11T13:18:00,52,34,1,3,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
840,2024-02-11T13:33:00,41,79,1,3,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
841,2024-02-12T09:12:00,28,120,2,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
842,2024-02-12T16:22:00,62,48,3,1,37,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
843,2024-02-12T15:53:00,38,38,2,1,12,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
844,2024-02-12T14:24:00,55,112,2,1,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
845,2024-02-12T12:14:00,25,21,4,1,-1,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
846,2024-02-12T08:11:00,40,63,1,3,16,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
847,2024-02-12T17:06:00,39,79,2,2,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
848,2024-02-12T12:18:00,61,25,1,2,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
849,2024-02-12T08:31:00,38,81,1,3,13,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
850,2024-02-12T17:10:00,30,194,2,1,4,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
851,2024-02-12T10:07:00,63,101,2,1,37,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
852,2024-02-12T21:08:00,33,53,1,1,9,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
853,2024-02-12T10:20:00,39,21,3,2,13,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
854,2024-02-12T13:27:00,44,79,4,3,20,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
855,2024-02-12T12:33:00,50,84,1,3,25,1,0,1,0,True,,1,banner_loan_standard,exploration,1,1.0,False
856,2024-02-12T11:14:00,66,55,4,3,36,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
857,2024-02-12T18:47:00,40,69,4,1,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
858,2024-02-12T14:05:00,27,20,4,1,1,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
859,2024-02-12T21:49:00,65,45,3,3,41,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
860,2024-02-12T19:58:00,29,22,2,3,4,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
861,2024-02-13T18:54:00,49,194,4,2,23,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
862,2024-02-13T12:59:00,65,158,2,1,41,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
863,2024-02-13T10:14:00,56,48,1,3,30,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
864,2024-02-13T11:20:00,44,33,3,2,18,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
865,2024-02-13T20:21:00,26,102,4,3,0,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
866,2024-02-13T10:33:00,29,44,1,3,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
867,2024-02-13T21:03:00,50,29,2,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
868,2024-02-13T12:51:00,28,52,4,2,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
869,2024-02-13T21:26:00,30,41,1,2,6,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
870,2024-02-13T20:46:00,39,61,2,3,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
871,2024-02-13T19:34:00,62,158,2,3,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
872,2024-02-13T15:15:00,38,80,4,3,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
873,2024-02-13T08:12:00,47,42,3,2,22,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
874,2024-02-13T18:06:00,49,135,2,1,25,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
875,2024-02-13T19:09:00,40,65,2,1,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
876,2024-02-13T15:48:00,49,30,4,1,25,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
877,2024-02-13T17:41:00,31,149,1,1,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
878,2024-02-13T15:35:00,34,133,1,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
879,2024-02-13T13:00:00,30,83,4,1,6,1,0,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
880,2024-02-13T18:12:00,44,81,4,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
881,2024-02-14T14:21:00,65,128,1,1,40,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
882,2024-02-14T16:25:00,57,80,3,3,32,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
883,2024-02-14T16:14:00,43,60,2,3,18,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
884,2024-02-14T20:41:00,37,153,2,1,13,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
885,2024-02-14T15:23:00,54,102,3,2,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
886,2024-02-14T12:03:00,50,150,1,1,24,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
887,2024-02-14T09:23:00,51,93,1,1,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
888,2024-02-14T10:35:00,38,129,4,1,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
889,2024-02-14T19:38:00,56,158,1,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
890,2024-02-14T11:09:00,59,68,2,3,33,1,0,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
891,2024-02-14T08:34:00,45,39,1,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
892,2024-02-14T19:33:00,55,62,1,1,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
893,2024-02-14T08:54:00,24,44,4,1,0,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
894,2024-02-14T12:14:00,34,40,4,2,9,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
895,2024-02-14T10:27:00,53,95,1,2,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
896,2024-02-14T14:31:00,50,130,1,2,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
897,2024-02-14T18:09:00,36,18,4,1,12,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
898,2024-02-14T16:24:00,42,135,2,1,18,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
899,2024-02-14T12:17:00,67,51,3,1,42,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
900,2024-02-14T10:41:00,46,134,2,1,22,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
901,2024-02-15T13:38:00,64,35,1,3,38,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
902,2024-02-15T16:48:00,29,184,4,3,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
903,2024-02-15T10:03:00,39,59,4,3,13,1,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
904,2024-02-15T17:37:00,28,155,4,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
905,2024-02-15T17:31:00,46,125,2,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
906,2024-02-15T15:36:00,38,182,3,3,14,0,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
907,2024-02-15T15:32:00,54,33,2,2,28,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
908,2024-02-15T18:05:00,29,121,2,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
909,2024-02-15T16:38:00,67,75,4,2,42,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
910,2024-02-15T19:01:00,58,81,3,2,32,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
911,2024-02-15T19:04:00,53,30,4,2,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
912,2024-02-15T19:26:00,60,24,1,2,35,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
913,2024-02-15T15:49:00,47,38,3,2,21,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
914,2024-02-15T10:53:00,41,38,2,1,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
915,2024-02-15T19:57:00,35,139,1,1,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
916,2024-02-15T10:21:00,26,54,4,2,1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
917,2024-02-15T13:01:00,34,52,2,2,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
918,2024-02-15T14:43:00,33,133,1,1,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
919,2024-02-15T09:37:00,48,78,3,1,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
920,2024-02-15T08:34:00,45,83,4,3,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
921,2024-02-16T09:22:00,52,45,3,2,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
922,2024-02-16T19:57:00,62,174,1,1,38,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
923,2024-02-16T11:04:00,36,58,1,2,12,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
924,2024-02-16T16:54:00,49,84,3,1,23,1,0,1,0,True,,0,no_offer,exploration,0,0.0,False
925,2024-02-16T16:54:00,41,30,2,2,16,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
926,2024-02-16T19:07:00,63,113,4,3,37,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
927,2024-02-16T11:02:00,51,21,4,3,25,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
928,2024-02-16T21:44:00,60,44,2,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
929,2024-02-16T14:27:00,46,34,1,1,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
930,2024-02-16T11:39:00,39,101,2,1,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
931,2024-02-16T15:43:00,32,78,4,2,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
932,2024-02-16T08:56:00,38,184,3,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
933,2024-02-16T13:17:00,43,122,1,1,18,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
934,2024-02-16T15:38:00,39,42,1,3,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
935,2024-02-16T19:37:00,30,83,4,3,5,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
936,2024-02-16T11:33:00,39,12,2,3,14,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
937,2024-02-16T20:13:00,59,110,3,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
938,2024-02-16T11:32:00,61,23,1,1,36,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
939,2024-02-16T14:49:00,29,184,4,3,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
940,2024-02-16T20:01:00,58,22,1,2,34,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
941,2024-02-17T16:20:00,54,195,2,2,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
942,2024-02-17T09:26:00,59,45,3,3,29,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
943,2024-02-17T10:51:00,23,45,4,2,-2,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
944,2024-02-17T09:54:00,29,112,2,1,5,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
945,2024-02-17T13:59:00,51,55,1,2,26,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
946,2024-02-17T12:51:00,41,165,2,1,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
947,2024-02-17T17:11:00,62,43,1,2,38,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
948,2024-02-17T08:41:00,53,72,2,2,27,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
949,2024-02-17T13:17:00,38,25,4,1,14,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
950,2024-02-17T20:34:00,34,41,1,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
951,2024-02-17T21:23:00,55,62,1,3,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
952,2024-02-17T17:29:00,58,31,4,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
953,2024-02-17T21:05:00,44,78,2,3,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
954,2024-02-17T10:15:00,58,58,4,3,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
955,2024-02-17T14:51:00,63,42,2,3,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
956,2024-02-17T21:08:00,54,82,4,3,28,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
957,2024-02-17T12:34:00,39,129,2,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
958,2024-02-17T09:26:00,54,70,1,3,30,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
959,2024-02-17T09:34:00,62,78,1,3,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
960,2024-02-17T17:24:00,36,195,2,1,11,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
961,2024-02-18T09:24:00,55,84,2,3,30,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
962,2024-02-18T21:00:00,65,78,3,3,41,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
963,2024-02-18T21:15:00,35,78,1,2,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
964,2024-02-18T13:45:00,55,145,2,3,30,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
965,2024-02-18T20:51:00,38,20,4,2,14,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
966,2024-02-18T10:34:00,53,115,2,3,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
967,2024-02-18T16:05:00,63,41,4,3,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
968,2024-02-18T09:07:00,31,84,4,2,5,1,0,1,0,True,,0,no_offer,exploration,0,0.0,False
969,2024-02-18T11:44:00,34,31,1,1,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
970,2024-02-18T19:12:00,66,42,2,3,40,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
971,2024-02-18T20:59:00,47,39,3,2,21,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
972,2024-02-18T18:01:00,43,118,2,1,19,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
973,2024-02-18T19:22:00,33,188,2,2,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
974,2024-02-18T10:30:00,31,113,2,2,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
975,2024-02-18T10:04:00,56,13,4,2,31,0,1,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
976,2024-02-18T10:33:00,60,25,4,3,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
977,2024-02-18T18:49:00,66,105,1,3,41,1,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
978,2024-02-18T20:30:00,61,38,2,1,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
979,2024-02-18T15:14:00,37,190,2,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
980,2024-02-18T16:22:00,29,123,2,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
981,2024-02-19T10:08:00,61,38,2,3,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
982,2024-02-19T10:20:00,63,159,4,2,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
983,2024-02-19T14:15:00,46,164,2,1,22,0,1,1,1,True,,1,banner_loan_standard,exploration,1,1.0,False
984,2024-02-19T19:32:00,51,44,3,3,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
985,2024-02-19T11:03:00,36,25,4,1,12,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
986,2024-02-19T14:39:00,45,121,1,1,21,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
987,2024-02-19T08:36:00,28,155,1,1,4,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
988,2024-02-19T11:35:00,55,90,2,3,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
989,2024-02-19T12:51:00,53,41,2,3,28,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
990,2024-02-19T10:06:00,56,122,2,1,32,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
991,2024-02-19T18:27:00,55,95,2,3,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
992,2024-02-19T13:13:00,43,65,2,3,18,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
993,2024-02-19T14:36:00,29,110,4,3,4,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
994,2024-02-19T20:21:00,48,145,1,1,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
995,2024-02-19T12:54:00,52,34,1,3,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
996,2024-02-19T09:26:00,50,23,2,2,23,1,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
997,2024-02-19T12:53:00,31,8,4,2,7,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
998,2024-02-19T14:57:00,41,153,1,1,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
999,2024-02-19T15:38:00,59,81,2,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1000,2024-02-19T17:49:00,28,33,3,2,4,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1001,2024-02-20T20:20:00,40,61,3,3,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1002,2024-02-20T12:17:00,53,39,3,3,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1003,2024-02-20T12:44:00,33,71,4,3,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1004,2024-02-20T11:16:00,34,21,4,1,8,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1005,2024-02-20T10:48:00,53,24,4,1,29,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1006,2024-02-20T19:10:00,26,83,3,2,0,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1007,2024-02-20T12:51:00,29,34,4,2,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1008,2024-02-20T21:03:00,49,61,1,3,23,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1009,2024-02-20T09:51:00,35,41,4,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1010,2024-02-20T10:40:00,62,63,1,3,36,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1011,2024-02-20T17:20:00,34,175,4,3,8,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1012,2024-02-20T17:12:00,39,63,4,3,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1013,2024-02-20T08:40:00,55,9,4,1,31,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1014,2024-02-20T08:55:00,43,81,1,1,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1015,2024-02-20T16:40:00,28,173,2,1,3,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1016,2024-02-20T08:01:00,50,18,1,2,23,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1017,2024-02-20T17:49:00,55,84,2,1,30,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1018,2024-02-20T17:59:00,29,108,4,2,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1019,2024-02-20T15:20:00,39,62,3,2,12,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1020,2024-02-20T19:10:00,43,81,2,1,19,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1021,2024-02-21T13:07:00,41,154,1,1,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1022,2024-02-21T08:14:00,33,101,1,2,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1023,2024-02-21T08:59:00,26,12,1,2,0,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1024,2024-02-21T14:23:00,60,110,2,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1025,2024-02-21T19:00:00,59,91,1,1,34,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
1026,2024-02-21T14:36:00,60,83,2,1,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1027,2024-02-21T18:00:00,62,32,3,1,37,1,0,0,1,True,,1,banner_loan_standard,exploration,1,1.0,False
1028,2024-02-21T08:04:00,27,148,1,1,3,0,0,1,1,True,,1,banner_loan_standard,exploration,1,1.0,False
1029,2024-02-21T11:20:00,32,32,1,3,6,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1030,2024-02-21T11:10:00,56,192,1,3,31,0,1,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1031,2024-02-21T11:14:00,57,93,2,1,33,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1032,2024-02-21T10:06:00,39,65,1,3,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1033,2024-02-21T17:04:00,60,40,3,3,34,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1034,2024-02-21T12:29:00,50,13,4,1,26,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1035,2024-02-21T17:37:00,41,70,3,3,16,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
1036,2024-02-21T15:39:00,56,51,3,1,31,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
1037,2024-02-21T09:02:00,30,95,2,1,6,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1038,2024-02-21T16:40:00,63,134,3,2,38,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
1039,2024-02-21T09:09:00,54,29,2,1,30,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1040,2024-02-21T12:35:00,52,55,3,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1041,2024-02-22T19:26:00,42,23,2,3,17,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1042,2024-02-22T15:01:00,47,19,1,1,23,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
1043,2024-02-22T13:12:00,60,44,2,1,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
1044,2024-02-22T19:33:00,41,49,3,3,15,0,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
1045,2024-02-22T18:09:00,52,80,3,1,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
